lat,lon,temperature,sio4,po4,no3,o2,DIC,TA,PAR
-55,121,3.2868468266,10.021601447,1.6704976017,23.287568774,319.2330829299,2128.1602522794,2280.0128641154,32.8340405623
-55,122,3.3805270026,9.615241546,1.682119844,23.1544099971,319.4691761131,2127.1474204866,2279.8626177606,32.8943339189
-55,123,3.4711592329,9.1737942364,1.6921144068,23.0811058463,319.6908089145,2126.1033593531,2279.7809138061,32.8964417378
-55,124,3.5626600743,8.6913913948,1.6962254328,23.0606361944,319.6942691945,2125.1076509166,2279.7418456699,32.941155831
-55,125,3.6491008816,8.1507020262,1.6915941119,23.0810291737,319.3226292256,2124.2901540157,2279.6240365913,32.9133903186
-55,126,3.7273297207,7.5941476006,1.6797501042,23.1203675246,318.5815760897,2123.6180141132,2279.4571842654,33.0610420307
-55,127,3.796180347,7.0789990695,1.6646057248,23.1635098381,317.5569138477,2123.067023484,2279.263242008,33.3508342902
-55,128,3.8575899361,6.6305075968,1.64901373,23.2021097816,316.3973193957,2122.6186009972,2279.0403461575,33.5462098916
-55,129,3.9163980466,6.3250983862,1.6360083914,23.230098244,315.3724533026,2122.1845299259,2278.8204534816,33.6943465869
-55,130,3.9714035353,6.1841945071,1.6288434275,23.251772761,314.7111920512,2121.7190552572,2278.6065845523,33.8619498809
-55,131,4.0232633222,6.2173038447,1.6288836304,23.2585593419,314.4590242127,2121.239066795,2278.3893478125,33.949274381
-55,132,4.0680455551,6.4204527944,1.6364700468,23.2429869968,314.5800952232,2120.7860427985,2278.179064967,34.1248119275
-55,133,4.0952035044,6.7535393706,1.6507194334,23.226865703,314.9690433347,2120.4181152584,2277.9463250657,34.2876261473
-55,134,4.0992568907,7.188214223,1.668860988,23.2518408724,315.5221047593,2120.2016643299,2277.674739784,34.3424559037
-55,135,4.0744976795,7.6529012344,1.6878724125,23.3393849383,316.1241407728,2120.1574906182,2277.3421418853,34.3201542695
-55,136,4.0158740127,8.0634883946,1.7044149671,23.4781466518,316.6629696138,2120.292741002,2276.9456339242,34.2322079341
-55,137,3.9232174555,8.3550115471,1.715109521,23.6395251452,317.0808170925,2120.6661852858,2276.4850808124,34.1584857305
-55,138,3.8021840842,8.4877055456,1.7195281984,23.8158486282,317.4322671051,2121.2673639765,2275.9742795775,34.1339122852
-55,139,3.663142349,8.4701427191,1.7189268005,24.0090609883,317.8972137993,2122.0215941374,2275.50401593,34.1884090503
-55,140,3.5141778127,8.3333422978,1.7148355861,24.1927167532,318.5181634315,2122.8662435362,2275.086783887,34.3335489432
-55,141,3.3696579506,8.1391924616,1.7088338882,24.3302293377,319.2462279311,2123.7296508904,2274.7624711211,34.5606448253
-55,142,3.2447776188,7.962764788,1.7017791225,24.4030927103,319.9835028154,2124.589177451,2274.6098799324,34.721358935
-55,143,3.153967365,7.8356035826,1.6930067772,24.3931153675,320.5665441688,2125.4038458087,2274.6385002844,34.6774773995
-55,144,3.1167539739,7.7773097352,1.6814728438,24.3035697347,320.9320562715,2126.0337045357,2274.8320777771,34.5721754233
-55,145,3.1461034069,7.7846973115,1.6664502756,24.1410803854,321.0226751757,2126.3138950169,2275.1655717715,34.5944288969
-55,146,3.2437775856,7.8311713897,1.648082847,23.9033157868,320.7975643879,2126.1473546031,2275.5864405176,34.5129496257
-55,147,3.3978743814,7.8848135246,1.6282177469,23.5853325309,320.2996734687,2125.501578037,2275.9526085115,34.3764864206
-55,148,3.5876314553,7.9727404071,1.6087815682,23.1749517999,319.6501935748,2124.409587563,2276.1656129852,34.0559072097
-55,149,3.7929879053,8.0794760457,1.5923245674,22.7148248855,318.864726267,2122.9706474533,2276.1960259339,33.0639867783
-55,150,4.0023619531,8.1897868474,1.5810017544,22.2598390438,317.9336655653,2121.298620126,2276.0555179878,32.0894509951
-55,151,4.2038830313,8.3421221964,1.5738264582,21.831819626,316.8792428106,2119.5809615966,2275.8111610564,32.1368189255
-55,152,4.3913704656,8.4514726777,1.5671045602,21.4418230093,315.5943823697,2117.9411007476,2275.4973851988,32.7468764782
-55,153,4.5679489822,8.4283810945,1.5575281402,21.088878663,314.0443561272,2116.3758366109,2275.1674103371,32.8670010169
-55,154,4.7297599674,8.3101719654,1.5425663563,20.7755671521,312.3092278948,2114.9458936752,2274.8748360221,32.6000340382
-55,155,4.8686075854,8.0860694814,1.5210988863,20.5071906322,310.5308005862,2113.7462603736,2274.6378981311,32.1435774565
-55,156,4.9799200517,7.7008795566,1.4919489514,20.2543300455,308.8247859328,2112.8151692869,2274.5000622595,32.1042840878
-55,157,5.0718645546,7.1954619011,1.455398682,19.977818003,307.2652306711,2112.086085628,2274.4935287679,32.3133168618
-55,158,5.1675504254,6.6081934072,1.4145697324,19.6648509166,305.8759171132,2111.3655546084,2274.6688843606,32.4652518034
-55,159,5.2904189125,5.9737798731,1.3714697856,19.3024603964,304.6169223933,2110.5326656099,2275.008886472,32.2157254219
-55,160,5.4544337962,5.3461261241,1.3276827933,18.8825476094,303.4595434341,2109.558303471,2275.5312319607,32.8160077731
-55,161,5.6712081678,4.7948177618,1.2841050604,18.4302532553,302.3735399437,2108.3130971046,2276.2425744953,33.3952142398
-55,162,5.9417840388,4.3206744418,1.2419863661,17.9571833052,301.2242711329,2106.8108173218,2277.1257441102,33.3012977044
-55,163,6.2570177928,3.9089594546,1.2031202887,17.4682709638,299.8972740676,2105.1939118338,2278.173968205,32.8242688179
-55,164,6.5865972087,3.5843429094,1.1674376701,16.9903679786,298.4166395857,2103.5889561456,2279.2314739977,31.723091801
-55,165,6.8887036686,3.3509853026,1.1334660842,16.5650784259,296.8871265586,2102.2516504344,2280.1914607109,30.8989621798
-55,166,7.1275853837,3.2314085938,1.1021002185,16.2479709762,295.4700499476,2101.367440886,2281.004415098,30.7968945503
-55,167,7.2849418527,3.2163398937,1.0747762508,16.0855129175,294.2695745502,2100.9848835655,2281.5951887178,31.1765384277
-55,168,7.3605465142,3.2501610516,1.0513628186,16.0851924719,293.2983819282,2101.0591660505,2281.9425673063,31.6114123662
-55,169,7.361918824,3.2945255271,1.0333956475,16.2154638947,292.5553823256,2101.4419090263,2282.0525066081,32.0468381246
-55,170,7.3045339703,3.3647475738,1.0222558044,16.4305347646,292.0511371067,2101.9996476423,2281.9367638956,32.6176804304
-55,171,7.2066106247,3.4670013647,1.0178244747,16.6789636418,291.7239968139,2102.6389937514,2281.6083311169,33.1643279791
-55,172,7.0883129465,3.6219638562,1.0197833797,16.9178929057,291.5174647702,2103.2637385175,2281.1095426948,33.581634601
-55,173,6.9668139249,3.8423112374,1.0270889745,17.1150980393,291.3836776922,2103.7752165486,2280.5176892613,33.8619093498
-55,174,6.8592594531,4.1143682494,1.0379062664,17.2503113463,291.2165374678,2104.111994434,2279.8955195102,33.9757707119
-55,175,6.7799938498,4.4355424384,1.0514091419,17.3087982875,291.0032106754,2104.2589199583,2279.3472503216,34.0535080433
-55,176,6.7393250945,4.7738189991,1.0668123013,17.2954294576,290.8462518124,2104.1852540394,2278.9646115399,33.9864182472
-55,177,6.7427130497,5.0852249547,1.0829507142,17.2296559142,290.8207147438,2103.90395052,2278.7955664107,33.8774102926
-55,178,6.7881602718,5.3334289906,1.1004096604,17.1269065801,290.9811328976,2103.4462309371,2278.8719048901,33.6770270665
-55,179,6.8652256316,5.5021564489,1.1202876283,17.0257913482,291.3419145984,2102.8904958163,2279.1631348254,33.1869629224
-54,-180,7.4312015021,4.9971587183,1.0886747746,15.4699363946,289.252939416,2099.2283280591,2280.4311156745,33.7195096413
-54,-179,7.5692311703,4.9579689225,1.1091047401,15.3853204569,289.5251885805,2098.5012087811,2280.95839392,33.2722671032
-54,-178,7.6860289772,4.8840597171,1.1310678823,15.4102693153,289.9946713289,2097.924402455,2281.4621179639,32.9876199563
-54,-177,7.7664001731,4.8021308505,1.1539866228,15.528945915,290.703261993,2097.5496452308,2281.8756384996,33.1091089646
-54,-176,7.8003743472,4.7272867345,1.1764385457,15.7285089862,291.5809216723,2097.4383061985,2282.1372883306,33.5543809334
-54,-175,7.7866886531,4.6773328281,1.1975334462,15.9843161486,292.4681407266,2097.5988690209,2282.2165440772,33.9205574592
-54,-174,7.7257062348,4.6657509066,1.2173177584,16.2637119631,293.2532935041,2097.9734510934,2282.123793452,34.0319002469
-54,-173,7.6316847835,4.6895360104,1.2359991666,16.5392813585,293.8915863522,2098.5732126215,2281.8745720752,33.9828377962
-54,-172,7.5194894806,4.7299746176,1.2536070547,16.7964920923,294.3835360032,2099.1323566103,2281.5092271399,34.1159804662
-54,-171,7.3962833875,4.7608190681,1.269811787,17.0298155812,294.7448466085,2099.5487282302,2281.0882905522,34.3677792946
-54,-170,7.273614771,4.7749088237,1.284003469,17.2430241794,295.0496086212,2100.0286302858,2280.6649685672,34.8740859826
-54,-169,7.1599215181,4.7577681286,1.2952589944,17.4293757443,295.3241806166,2100.4426123531,2280.265073772,35.3203896681
-54,-168,7.0512880734,4.6996321155,1.3026474494,17.5831202734,295.6180340283,2100.7710123668,2279.8913716273,35.3867271344
-54,-167,6.9453527768,4.6284248132,1.3065357371,17.7211161121,296.0769156166,2101.0998480235,2279.5589726141,35.037353158
-54,-166,6.8442596701,4.5711324923,1.3061685234,17.8277326129,296.694275268,2101.4408199929,2279.2823817109,34.6386758089
-54,-165,6.7474565269,4.5170041465,1.3004036303,17.8842284452,297.4139888437,2101.7733756179,2279.0525485284,34.4401357174
-54,-164,6.6535685396,4.4667955181,1.2896914984,17.8931367442,298.1634418593,2102.1578925936,2278.8346767483,34.453704834
-54,-163,6.5649732198,4.4393624912,1.274771124,17.8592702917,298.8074846101,2102.6126188865,2278.6365383551,34.5305503607
-54,-162,6.4864828691,4.4200703555,1.2590690931,17.8038121722,299.2904793703,2103.0626411131,2278.4719296514,34.3891284466
-54,-161,6.4161376859,4.4071766347,1.2476737286,17.7361963132,299.6199611513,2103.5115487669,2278.3383396902,34.044528087
-54,-160,6.3529937736,4.3953224331,1.2429748186,17.6458811233,299.8703738268,2103.9091825114,2278.2615808411,33.7733589411
-54,-159,6.2911237033,4.3685949334,1.2450490659,17.549204599,300.1171488961,2104.2109547844,2278.2482216927,33.8180734317
-54,-158,6.2261251277,4.3398125002,1.2533487315,17.4708347439,300.3369742186,2104.4658581448,2278.2657421311,33.9374206861
-54,-157,6.1615230095,4.4138511035,1.2666879804,17.4033891263,300.5730069428,2104.7496331142,2278.3225027744,34.0805545648
-54,-156,6.097934795,4.6069621848,1.2829558148,17.3500933522,300.91950786,2105.01932084,2278.4507142368,34.0360562404
-54,-155,6.032558841,4.9437244136,1.3001341665,17.3251760516,301.4173546185,2105.2479618497,2278.668242371,33.7888054848
-54,-154,5.9636575008,5.4498897674,1.3183612726,17.3420357541,301.9710078705,2105.4918334004,2278.9639271864,33.6779464881
-54,-153,5.8950341035,5.9847603898,1.3375213835,17.406406526,302.3748631038,2105.7879128913,2279.2437501692,33.6887169282
-54,-152,5.8343756382,6.4375522966,1.3549134993,17.5047084033,302.5133485718,2106.1566309063,2279.4337150969,33.5835732619
-54,-151,5.7855763823,6.7735572402,1.3687693018,17.6292814525,302.3795092499,2106.5754068618,2279.5273047409,33.2953636249
-54,-150,5.7449058292,6.997599443,1.3793461851,17.7850041019,302.0401487138,2107.0289348949,2279.5275378532,32.9752823114
-54,-149,5.7101831687,7.1237492762,1.3866609353,17.9722441159,301.5989221626,2107.4625681209,2279.4666682193,32.6237970591
-54,-148,5.6872732383,7.1838472197,1.3929770855,18.1835234341,301.1335930927,2107.8002698051,2279.3920700078,32.3215615352
-54,-147,5.6802331534,7.2282421625,1.3998629634,18.4092443823,300.7311395809,2108.0026298898,2279.3374406913,31.9920758009
-54,-146,5.6929185038,7.2689943161,1.4089931827,18.6408651228,300.4196674649,2108.0582663578,2279.2920215699,31.8217381636
-54,-145,5.7316597255,7.3107928415,1.4204795089,18.8585177022,300.1323287704,2107.9884369626,2279.2186405274,31.7657582362
-54,-144,5.7938774597,7.3446650291,1.4312776075,19.0507826644,299.8171471994,2107.825228473,2279.0967767571,31.9299420913
-54,-143,5.8705437622,7.3533023932,1.4404865101,19.2139987537,299.4624542386,2107.6432047818,2278.9115801639,32.2487715483
-54,-142,5.9480395174,7.3388265326,1.4474031939,19.3508117268,299.1132158119,2107.5153221482,2278.6779520131,32.5507122676
-54,-141,6.0088423121,7.2908669159,1.4508803412,19.460409039,298.8401108248,2107.5142288023,2278.4312886227,32.5714234114
-54,-140,6.042330844,7.2253682189,1.4496504398,19.5256413157,298.7104870147,2107.712931451,2278.2283576094,32.4210613171
-54,-139,6.0436090174,7.1719714888,1.4430356551,19.5308200275,298.7633191241,2108.0806703726,2278.1264843933,32.457302014
-54,-138,6.0184812582,7.1457246499,1.4310759889,19.4649799171,298.9909735908,2108.5231976731,2278.1680643451,32.7601730029
-54,-137,5.9812237489,7.1410762704,1.4149033105,19.33241852,299.324057,2108.9354690622,2278.3705599969,32.9624834458
-54,-136,5.9511557746,7.1334239622,1.3949962977,19.1273613848,299.6239543831,2109.2123833344,2278.7100129115,32.9824608962
-54,-135,5.9464904978,7.1150237539,1.3716566565,18.8532716653,299.802679183,2109.2574658827,2279.1849264226,32.7900439103
-54,-134,5.9738935311,7.1087905307,1.3505058971,18.5612879166,299.7635207401,2109.0643119876,2279.7276153657,32.6331758499
-54,-133,6.0347488198,7.0856566627,1.3346206571,18.2845878762,299.4735787288,2108.6275737817,2280.235749993,32.1648976008
-54,-132,6.1242833467,7.0105475037,1.3246328527,18.0374673878,299.0011427412,2107.927378752,2280.6415284533,31.7081993024
-54,-131,6.2305137442,6.8601402073,1.3190595322,17.8254956199,298.405665909,2107.0564375733,2280.9218747776,31.3679217895
-54,-130,6.3437451461,6.6247359643,1.3140721202,17.6280220478,297.8268904043,2106.0918504466,2281.124706927,31.2805337111
-54,-129,6.449377316,6.3497247478,1.3087164673,17.4488731514,297.4489510274,2105.1225134451,2281.2813184445,31.4445816676
-54,-128,6.5352019854,6.0564948738,1.3013495622,17.2984936776,297.3352784873,2104.2565307717,2281.3763472113,31.5826838811
-54,-127,6.5876124488,5.7388586349,1.2929313814,17.1856546882,297.5048935274,2103.5844138336,2281.3918200336,31.8430994749
-54,-126,6.5987104254,5.4316825683,1.2860417983,17.1165902078,297.8472166726,2103.1714584969,2281.3167676328,32.1809556087
-54,-125,6.5707991055,5.1794875775,1.2838915627,17.1030775663,298.2422584429,2103.0257627957,2281.1475392415,32.4608065287
-54,-124,6.5079992682,4.9846196955,1.2877783048,17.1396405366,298.7060137816,2103.1583251833,2280.9010911139,32.8329792023
-54,-123,6.423339727,4.8314134568,1.2966759674,17.2016646107,299.2257902949,2103.5024041398,2280.5771706125,33.1137698889
-54,-122,6.3313114534,4.7059101892,1.3091519688,17.2675141426,299.7949907853,2103.9411266706,2280.190818557,33.3611731927
-54,-121,6.2479532596,4.5957996118,1.3220460207,17.3232021345,300.3735131958,2104.3481696611,2279.7766212542,33.5750886202
-54,-120,6.1877200611,4.4930301647,1.332225617,17.3620043337,300.8902386517,2104.5963169096,2279.3530723215,33.8425264359
-54,-119,6.1616325823,4.3931180901,1.3382131669,17.3853818548,301.2706912385,2104.6198231754,2278.9446043694,34.1018912792
-54,-118,6.1767364215,4.2985307399,1.340405474,17.3971057359,301.4730081724,2104.3838320481,2278.5852006912,34.3343772093
-54,-117,6.229801983,4.220857877,1.3401679208,17.4011689159,301.516932168,2103.8988813869,2278.278205101,34.2988436222
-54,-116,6.3090114785,4.1615265278,1.339320535,17.398040322,301.4113183251,2103.2693464753,2278.0395659,33.6587935686
-54,-115,6.4008020015,4.1148184688,1.3395784366,17.3889985701,301.1256329961,2102.6243918402,2277.8558937024,33.1266681353
-54,-114,6.4884985877,4.0798755013,1.3407130284,17.3761614824,300.6809099113,2102.0834752555,2277.6917450343,32.9705981016
-54,-113,6.560026898,4.0469183355,1.3414427577,17.3647092951,300.1157259469,2101.7376843153,2277.5445889147,33.1077022552
-54,-112,6.609375257,3.9995272965,1.3414247884,17.3577989703,299.4750686454,2101.6059726637,2277.3730273977,33.4072122574
-54,-111,6.6371413449,3.9251060763,1.3401195283,17.3515675236,298.768540106,2101.6737802378,2277.1352364466,33.6037699779
-54,-110,6.6485315409,3.8329124139,1.3367817085,17.3568966748,298.0493001425,2101.8839682368,2276.8261113922,33.7791047494
-54,-109,6.6495687969,3.7180942865,1.3310793455,17.362385052,297.3152080735,2102.1525608372,2276.4620359789,33.9156802893
-54,-108,6.6503942827,3.5688993778,1.3234718152,17.3697601151,296.4796698083,2102.4225267406,2276.0594160683,34.0762481689
-54,-107,6.6574364216,3.388566901,1.3148597719,17.3892547783,295.588934002,2102.6341939038,2275.6336509651,34.258160313
-54,-106,6.66449502,3.1966692829,1.3062844568,17.4232268921,294.7533427704,2102.719188941,2275.2060423454,34.4935686986
-54,-105,6.6655698187,3.0318987666,1.2993674867,17.473748536,294.0432436443,2102.7599254916,2274.7819597926,34.7196604013
-54,-104,6.663157317,2.9263652172,1.2955072372,17.5293206214,293.498527422,2102.8091176521,2274.3697923121,34.6885202328
-54,-103,6.6547553679,2.9013885803,1.2941890021,17.5815280274,293.1119905184,2102.848565461,2273.9746020577,34.7705748876
-54,-102,6.639378874,2.9599398866,1.2945058911,17.6230168492,292.9065657814,2102.9246515263,2273.5984843189,34.8153862158
-54,-101,6.6203674231,3.0901029746,1.2959076604,17.639570165,292.8585292813,2103.0533432251,2273.2301861873,34.8799760739
-54,-100,6.5973294366,3.2657508306,1.2974088524,17.6279154186,292.9243842334,2103.2067595593,2272.8599653918,34.9374409914
-54,-99,6.571177027,3.460329832,1.2983758257,17.5972452718,293.0739417985,2103.3838624491,2272.4796688201,34.9730277459
-54,-98,6.5457505556,3.6647260392,1.2987021537,17.5617908611,293.2507575957,2103.5885263693,2272.0940779484,35.0723710457
-54,-97,6.5238789325,3.8508962185,1.2980120932,17.5438613964,293.4092537189,2103.7802831298,2271.721426022,35.1796381076
-54,-96,6.5082865732,4.0180709788,1.2969488585,17.5606601274,293.5610391603,2103.8749892892,2271.3731021773,35.2952648401
-54,-95,6.50355191,4.166128107,1.2956158281,17.6143652103,293.7324786135,2103.8151189587,2271.0635577926,35.4684165716
-54,-94,6.510077538,4.2840876151,1.2939888117,17.6906738776,293.9137042618,2103.6107979471,2270.7948262628,35.6421480179
-54,-93,6.5235843733,4.3662534835,1.2930050722,17.7739834475,294.1187915516,2103.2977323115,2270.5581794481,35.7153532902
-54,-92,6.5427598185,4.4001022146,1.2925236805,17.8497176683,294.3384370949,2102.9187872974,2270.337075657,35.7633449634
-54,-91,6.5660677524,4.4018334529,1.2939111452,17.901992637,294.5861989843,2102.4969295522,2270.1283612072,35.862737298
-54,-90,6.5901065804,4.3803381138,1.297830733,17.9190926918,294.8757792815,2102.0591326842,2269.9122917082,36.0613075495
-54,-89,6.6129982317,4.3389828076,1.3038585641,17.8979324723,295.1951403095,2101.6350361141,2269.6629254735,36.2438590527
-54,-88,6.632169502,4.2887936705,1.3113631139,17.8519341159,295.5407425759,2101.2298430182,2269.3816153834,36.3234676917
-54,-87,6.6447383903,4.2381196574,1.3197529109,17.7892931179,295.9053633533,2100.8592887369,2269.0686650281,36.3384677569
-54,-86,6.653183262,4.1984327363,1.3288695618,17.7134267933,296.294280208,2100.5028648618,2268.728908942,36.2297626734
-54,-85,6.6617093298,4.1676157571,1.3374480453,17.6288472045,296.6933338317,2100.0950960283,2268.3585639167,36.1428723733
-54,-84,6.6726947814,4.148936171,1.3433371624,17.5373332495,297.0246866526,2099.6058643297,2267.9516398144,36.0019228061
-54,-83,6.6910150993,4.1468762844,1.3439650603,17.4325109522,297.2031869872,2098.9712203718,2267.4777492771,35.6759995222
-54,-82,6.7198902771,4.1581389166,1.3377049166,17.2914916775,297.217271795,2098.1243446985,2266.8840195469,35.1397320827
-54,-81,6.7623802594,4.1902718259,1.3237067066,17.0846277121,297.0672274508,2096.9848948778,2266.0864015068,34.4411990643
-54,-80,6.8238351558,4.2215124047,1.3010796678,16.7896515268,296.7479939613,2095.506444803,2265.0155790023,33.7638734976
-54,-79,6.9038492774,4.2458128653,1.2700522086,16.3950853162,296.2877956861,2093.6618532115,2263.6043082824,33.0410327514
-54,-78,6.9967199413,4.279341438,1.2318155416,15.8897254341,295.636617946,2091.3072159958,2261.7009211517,32.2478956381
-54,-77,7.1100072005,4.349934899,1.1881110333,15.2741667894,294.6740715264,2088.3379249388,2259.1684655899,31.4956725438
-54,-76,7.2476716613,4.5429169807,1.140336017,14.5346584929,293.2933076462,2084.5094113023,2255.8607875453,30.3974516392
-54,-62,6.456530815,5.696605477,1.3608485752,16.4497680858,301.6812692434,2091.4207256,2261.2202958887,34.2179398139
-54,-56,5.4477061067,7.4829578547,1.3774300139,20.7417711232,306.0893443361,2111.0542829209,2274.0237820687,35.0230161746
-54,-55,5.1900834608,7.679660273,1.382505913,21.1547339847,306.2736372914,2113.2895040793,2274.6833498233,34.8686043421
-54,-54,4.9740154171,7.7635412513,1.390777066,21.5755389197,307.0134801077,2115.4372329463,2275.4290419554,34.7261902094
-54,-53,4.7382126643,7.8220276941,1.4027197452,21.9821773123,308.3952718329,2117.7451068262,2276.4536701892,34.4167193174
-54,-52,4.4784268937,7.9475995252,1.4182432848,22.3582392585,310.3125915932,2120.1832963108,2277.6907368246,34.0179042021
-54,-51,4.1968109971,8.2860902746,1.434514264,22.6738680998,312.7245651022,2122.6452712909,2279.0441204377,33.6705761751
-54,-50,3.8988074624,8.8746394301,1.4504604351,22.9077040551,315.3573695161,2125.0411691678,2280.3452776583,33.3308149179
-54,-49,3.5931649529,9.7139436244,1.4642481135,23.0280567317,317.9649102559,2127.3210447706,2281.4819528798,32.8109855652
-54,-48,3.2957613276,10.745838291,1.4757416306,23.0359812088,320.4708702173,2129.4105100802,2282.4627439564,32.3840537469
-54,-47,3.0179799719,11.8632677844,1.4883011693,22.9633724168,322.7530047396,2131.2662715289,2283.3142377688,32.0661509434
-54,-46,2.7647379839,12.9826332373,1.5031217491,22.8124660386,324.8267349203,2132.9331523035,2284.152339499,31.5807001591
-54,-45,2.540231624,14.0520952871,1.52063422,22.5795986314,326.734159611,2134.3908322721,2285.0540857029,31.1803770463
-54,-44,2.3431762528,15.0818483117,1.5400486993,22.2931136908,328.5564283376,2135.6438058172,2286.0455457946,30.5431298812
-54,-43,2.1771248737,16.0624899094,1.5583588896,21.9965146178,330.3063166467,2136.7263064462,2287.1071405442,29.869163235
-54,-42,2.0472558305,17.0357009434,1.5734992587,21.6895730628,331.9147819029,2137.606732675,2288.1385053259,29.3902749618
-54,-41,1.9541975011,17.8742817478,1.5819860563,21.3423121779,333.2243871583,2138.2381060078,2289.0449281343,28.9046319326
-54,-40,1.9211134278,18.2469324521,1.5808538327,20.9101570463,333.9178198897,2138.3804490202,2289.643476973,27.3665333192
-54,-34,0.7087989517,27.5807840376,1.6459883615,22.2784313037,337.6990968316,2153.7799884079,2296.4262792279,31.3953014215
-54,-33,1.0003095358,29.8807811962,1.6176306381,21.9951133643,335.0731543254,2152.4597065538,2295.9844901946,31.0315761566
-54,-32,1.1152184798,31.5316174556,1.6033770767,21.9826742654,333.7267752071,2152.2938516311,2295.8828172992,30.794615825
-54,-31,1.1614755213,32.5909037518,1.5936152451,22.0957591515,333.1945069124,2152.3851601906,2295.7763791001,30.3325117429
-54,-30,1.1899942675,33.1194960213,1.5843210614,22.2747748836,333.1978072397,2152.1913014445,2295.4899771557,29.6596428951
-54,-29,1.2252984714,33.2642799714,1.5751837243,22.4672389359,333.5650037378,2151.4273011989,2294.9536669434,28.8193509181
-54,-28,1.2884833893,32.8930711083,1.566577079,22.6201809535,333.9882960237,2149.9695666601,2294.1394457243,27.5838465691
-54,-27,1.3772439975,31.9125222284,1.5587210379,22.7153257243,334.296550424,2147.9766686554,2293.1037289572,26.6105045478
-54,-26,1.4808998311,30.3871920869,1.5543111802,22.7634300076,334.5074179055,2145.7569877609,2291.9631240703,26.1175014575
-54,-25,1.590985152,28.4535405256,1.5566697516,22.7657274601,334.6365544575,2143.6001622289,2290.8443253922,25.9122180144
-54,-24,1.684983262,26.4170325138,1.567491066,22.723068713,334.7843345413,2141.807576936,2289.8725394183,25.9526259502
-54,-23,1.7498014803,24.4217620125,1.5873209123,22.6367009396,335.0987899285,2140.4664156981,2289.1098684169,26.0746231874
-54,-22,1.7924864803,22.4171767565,1.6131105671,22.4866392609,335.6371350423,2139.5571286963,2288.6196245294,26.1492745876
-54,-21,1.815233485,20.5537673146,1.640145301,22.2786904435,336.1513798503,2139.0731859922,2288.3919826037,26.1111158133
-54,-20,1.8163541012,18.9020841266,1.6646232064,22.0442827151,336.5478836989,2138.8246567529,2288.3465390757,26.2154670954
-54,-19,1.8048364508,17.4926063233,1.6845700761,21.8032340471,336.7185146043,2138.7235962506,2288.4213160323,26.4150820573
-54,-18,1.7813222446,16.6132121572,1.6974414167,21.5850879541,336.5468462731,2138.796804902,2288.5540758738,26.7403153181
-54,-17,1.7471255248,16.24014565,1.702164294,21.4087692883,336.1816181155,2139.0374721652,2288.70373745,26.9717148542
-54,-16,1.6970601441,16.2973956876,1.6998158071,21.2914596532,335.6534676432,2139.530019248,2288.8430064441,27.2397894859
-54,-15,1.6254608942,16.7500140435,1.6914350433,21.2750617628,335.0839393557,2140.3360547405,2288.9732286453,27.5623440345
-54,-14,1.534923119,17.5068216394,1.6805921734,21.3875770386,334.802519609,2141.4521026002,2289.0961918167,28.0414292415
-54,-13,1.4253972445,18.5459434434,1.6701499459,21.6339198332,334.988294661,2142.8362988597,2289.1829048164,28.4917730093
-54,-12,1.2979375508,19.9553789447,1.6615747244,22.0161722751,335.6668246387,2144.3505283217,2289.2226002278,28.6828382015
-54,-11,1.1606297418,21.7247756695,1.6569680586,22.503231144,336.8074788329,2145.8060132466,2289.2185366333,28.8246904612
-54,-10,1.0234013666,23.6972055307,1.6576353766,23.067313539,338.3778996616,2147.0703206646,2289.1600734334,29.4994572401
-54,-9,0.8934804143,25.8649581776,1.663241477,23.6722284001,340.2761203119,2148.1537972696,2289.1131232597,30.1112629175
-54,-8,0.7761733947,28.3085469044,1.6734464252,24.267478878,342.196706762,2149.1513315384,2289.1507904666,30.0789996386
-54,-7,0.6752839124,30.8519535605,1.6877732482,24.8013493101,343.9577120322,2150.1022926982,2289.3177169844,30.0677048763
-54,-6,0.5930975125,33.2044660341,1.7040444939,25.2147543863,345.1985192806,2151.164019781,2289.6651844697,30.1378962994
-54,-5,0.5308974006,35.1667041693,1.7208075038,25.4783466834,345.7211542845,2152.3764611915,2290.2008041157,30.1591891845
-54,-4,0.4892964704,36.6420033998,1.7370798044,25.5903116553,345.5861313636,2153.7617245974,2290.9184044209,30.1510270834
-54,-3,0.4634587386,37.6970995042,1.7512716291,25.5642852762,344.8804527477,2155.3962817105,2291.8173894683,30.0779910882
-54,-2,0.4461550739,38.4499356061,1.7632301071,25.415081088,343.8714737496,2157.1721114817,2292.8797478226,30.081076781
-54,-1,0.4368072642,39.0296746036,1.7731995218,25.1668761987,342.6826880438,2158.9846117279,2294.0510131553,30.0174398422
-54,0,0.4297585339,39.5346948453,1.7802948188,24.845973212,341.411467558,2160.7398421338,2295.2779583628,29.9574585756
-54,1,0.4201756232,40.048619936,1.7833824466,24.4802600746,340.1441885399,2162.4052817802,2296.5308892057,29.6779808998
-54,2,0.4136068087,40.6369940142,1.782040843,24.0960648514,338.9905571402,2163.9061445403,2297.7851351378,29.3930848042
-54,3,0.4125153499,41.3293233863,1.7763156867,23.7130723508,338.0236852448,2165.1612339799,2298.9997502426,28.8418714603
-54,4,0.4147133631,42.1149772146,1.7664046562,23.3472016462,337.3054718849,2166.2776715123,2300.1931401523,28.7573404312
