Gephyrocapsa huxleyi HET,lat,lon,temperature,sio4,po4,no3,o2,DIC,TA,PAR
0,-64,57,0.7048711904,80.9897662309,2.3454007851,33.6106850634,203.0552930676,2246.6152365213,2331.2829959312,1.4088669291410604e-05
0,-56,8,0.3558611022,97.362116941,2.3049474726,32.9416372114,239.2629855686,2237.6164695194,2343.8692235556,0.0001100288
0,-64,-159,0.6108473542,81.3292471282,2.1903296925,32.5178590936,255.3919480131,2222.7389152547,2334.2986283175,9.151916485717502e-05
0,-64,-25,-1.348519116,93.9544327366,2.1766646183,29.5145044501,286.5646337834,2229.5249992204,2340.3528618403,0.0147652
0,-64,-48,-0.5430327053,82.054418487,1.504211573,25.5279263303,346.85210054,2164.6256383646,2307.9222599865,10.3378934452
0,-65,-38,-1.340277902,96.2201164172,2.137472321,31.578649805,255.3087750965,2235.1170767926,2339.4446788115,1.301976716207775e-06
0,-60,105,1.5669376679,74.163015463,2.3300936507,33.7372707763,194.6786204537,2252.1094797723,2329.5890391874,1.3667063236789064e-06
0,-60,-28,-0.0401635074,87.8997720146,1.9648806085,32.8100003282,246.5360762171,2238.7095179942,2339.2225518787,0.0058703609
0,-65,159,-0.0430338409,82.1869418638,2.0585141529,32.1067902377,235.9752500117,2238.8015817547,2333.4654564344,0.0068781908
0,-73,-130,-1.4678250031,80.4034235291,1.4393870068,28.1520134349,324.6189473896,2165.1408511086,2291.6539896847,0.4579989866
0,-62,-43,-0.7968837067,87.8833349472,2.0416888553,30.6210266981,290.6194760222,2219.0414119094,2332.4716427399,0.0866680926
0,-71,-81,-0.4113877316,86.3840902991,2.2670679092,32.6902711655,200.0879141323,2270.5973545792,2315.5916256405,0.0045716198
0,-65,-33,0.1240005893,102.9593239147,2.2399494975,32.6603336066,193.8428413335,2268.0742565534,2354.0241142938,6.363148379695753e-07
0,-59,-1,0.3278352035,101.7816642854,2.3187488582,33.5197845259,223.4807116297,2244.3216555802,2338.8184490498,1.1521784602670029e-05
0,-64,-65,0.7426215856,80.9975884371,2.3179581473,28.5074311493,231.40056168,2236.0599838254,2338.4848548532,0.002465802
0,-69,-178,0.789611434,80.0744234286,2.0995364793,31.3919440147,215.7099836042,2244.4696541381,2339.2660631666,2.851183838476097e-05
0,-62,154,1.0675682554,71.732746945,2.2943191851,33.1871157936,201.9578284387,2230.8644685013,2323.0563848807,0.0015112292
0,-61,93,1.0422495912,79.0856980447,2.2303771151,32.7471697308,202.4958572918,2242.1128565941,2324.8843929997,4.234689473810956e-06
0,-68,-44,-1.0208812648,92.5743840154,2.185365896,29.3923295547,247.1428088489,2238.9246357156,2345.3528938535,0.0005862135
0,-68,-41,-0.5129527213,100.3252749125,2.2858641829,31.8802147621,221.3050463173,2247.94298595,2346.591894053,0.0001959742
0,-70,-46,-0.9164603977,92.0131013903,2.2481343805,27.4992914923,249.4811601114,2232.3276946275,2346.292671174,1.3883212114251396e-05
0,-66,18,-0.860422778,83.2428856861,1.9988271914,28.7220131356,280.2235443381,2223.7567732389,2332.1079808498,0.001424376
0,-64,-154,0.9241195161,82.7922030696,2.2434347044,32.0086582534,219.142112635,2223.8329200007,2338.1821260452,8.10547861193086e-06
0,-62,152,1.3180465109,86.3764005165,2.440675949,32.8402814985,211.6909796692,2223.2933097486,2325.5929720929,0.0001089236
0,-62,-149,-0.6611568985,88.0725135686,2.1276737993,30.3911219389,285.8054391634,2215.6555199293,2326.7898211623,0.0489082595
0,-62,-13,0.1992646478,97.0337083858,2.2284958541,30.2753931462,222.6242729503,2255.817964315,2345.8049776761,2.5302369821717005e-05
0,-74,-30,-1.867555156,83.386257529,1.9459602773,32.2234849294,318.3978194384,2183.5972489429,2325.6202291602,0.0116467293
0,-62,74,1.4355030012,78.8332293855,2.3074303025,33.7643370198,196.382296024,2253.224094982,2328.078519671,5.498720719943117e-05
0,-57,-5,0.3294484648,91.1151092226,2.2731492151,33.9968211116,230.2395785753,2238.6007057715,2330.8822903016,5.7906303615582455e-05
0,-67,-172,0.8075592035,84.012981973,2.1695025464,32.2131189234,210.0195884247,2242.9827219904,2335.4370834809,0.0001461714
0,-70,-43,-1.6860407545,83.8852144163,1.9885902085,25.429711856,312.0870780365,2201.534952752,2330.2517288875,0.7141573743
0,-67,-5,-0.1189918543,82.0501324351,2.1894065403,30.9778908618,221.0162734419,2246.6821379968,2338.554699832,0.0446769836
0,-65,54,0.2434161506,85.6449988319,2.0502304071,32.3506084005,201.9385767677,2253.5708967971,2335.761730242,0.0003006183
0,-57,-4,0.4496225601,92.2914726275,2.303016363,33.3587600987,231.2924713338,2235.4091859164,2330.7598982091,0.0047098745
0,-72,-127,-1.3720142939,87.7591352178,2.2388139505,31.5395087032,274.2799915074,2216.6696501119,2308.9485360389,0.0194131128
0,-61,-151,1.2880772235,90.8948146288,2.2888647701,33.1239523463,203.5359180875,2222.7252360377,2331.4332178454,0.0001877432
0,-64,162,-0.2976495091,83.8894391316,2.1959649318,31.8622302031,233.3521722745,2226.6042141195,2324.6714703953,0.0036674586
0,-67,159,-0.1746012554,82.0232963963,2.1354393138,31.1020304315,242.5090054495,2237.5471538188,2327.5835739222,7.54462884677628e-08
0,-63,5,0.4165457383,96.6402306563,2.2114795184,31.6741767533,208.7376512774,2253.0639366876,2346.8698516431,0.0001151179
0,-63,1,-0.6489716545,83.3691715486,2.0977678386,30.0786551881,258.3699541345,2232.3738219691,2333.4421441831,0.0015001438
0,-64,31,0.8882124268,87.9568525054,2.1395658327,32.4720914114,209.3790399533,2243.2284912625,2341.060135163,1.310477492343223e-05
0,-71,-21,-0.4165458587,93.5040320556,2.1867153674,32.1542197625,219.2680304379,2249.7300543257,2345.5024841772,0.0057444518
0,-60,109,1.3503005582,69.605322574,2.2914466948,32.8162418729,189.7277007993,2245.0441188739,2325.6269292162,0.0001147633
0,-66,-178,1.5493063156,74.1206423013,2.1567421257,32.4174742102,201.3392679301,2228.7974589602,2334.8911881199,6.63154601724231e-07
0,-72,-27,-1.7660756353,84.000652222,1.9352787231,32.540883621,304.5961218988,2202.0402748385,2329.4813855488,0.0249798836
0,-67,0,0.7588421175,99.9775857513,2.2682517605,32.5454412462,210.397171525,2248.1574891688,2350.6111260799,7.575505941024293e-05
0,-70,-167,0.9734834821,81.9113436542,2.2601678967,32.2147195132,201.0767765964,2245.2384329078,2341.6081373803,1.9568924529514666e-06
0,-67,63,-0.5177600081,90.3480952233,2.2889348277,34.0676231422,180.8690872118,2264.522882971,2339.7112436037,0.0192590874
0,-63,-54,-1.554515968,88.9439608773,2.2148679085,32.857195009,290.7909538289,2223.6910074106,2335.1062267775,0.0002115732
0,-67,177,1.1582528716,88.0204954365,2.2730720054,33.0873242013,193.7625433028,2245.9605501163,2334.9998875019,2.8165985879674966e-06
0,-65,111,-1.2193575434,83.169173263,2.1969892747,31.3388996546,251.4264943424,2227.4593772953,2330.1524089348,0.0309720009
0,-68,-38,-0.5828512202,93.8965923541,2.2367901763,30.2627609513,246.0602847738,2240.7481951778,2345.6988620921,5.087828888480522e-05
0,-66,33,-0.0619087043,82.1629470867,2.1726723214,32.230349253,245.6724807363,2236.4482781065,2337.0628556674,0.0025503518
0,-59,11,-0.057184846,84.2463585623,2.0929691369,31.3683961486,267.9762536401,2239.8574073111,2340.1465550751,0.0003886401
0,-65,1,0.1131846711,90.4630188842,2.1615410223,31.392333121,225.3454328074,2238.8008751534,2344.6996776798,7.090470257915922e-05
0,-55,10,0.1006657273,86.2246390498,2.3377904105,31.5925960562,222.1731172804,2250.5058094574,2330.3568445985,0.000510123
0,-66,-164,0.6873459731,85.5476556527,2.223469622,32.1293225601,220.9350395587,2216.7130391349,2335.2705015278,3.26008297546229e-05
0,-60,-6,-0.8838599597,68.1903574412,1.8699996969,25.8269425368,360.796302452,2169.987992517,2304.298187704,85.2223153077
0,-63,-4,-0.779229103,85.0901324525,2.0585973258,31.0350766644,271.5975520388,2229.1667424101,2334.2766672662,0.0014581199
0,-60,-35,0.0095280652,90.4807199892,2.2184323976,31.2098914044,238.6721474783,2240.774215583,2339.006631323,1.3266605613111638e-06
0,-71,-28,-0.3658913687,98.1605991922,2.2044426152,32.7516453954,208.4465387995,2254.9385015102,2347.8163000866,6.301698683531835e-06
0,-60,-53,0.1895575019,84.857677358,1.9436772847,27.4261708548,273.1534079834,2223.6058658885,2331.7671697763,0.0025031317
0,-66,121,-1.4600787251,91.238095416,2.2506540721,32.0308533437,244.1706139539,2233.8165323821,2330.5010475187,8.86765271094627e-05
0,-63,-33,-0.4795804758,105.2478905856,2.1465158848,31.806022102,248.2487237485,2241.4236388442,2345.3787291607,0.0119996371
0,-58,-35,0.3144335743,82.1584648663,1.9441345129,28.3612202747,263.2127138757,2221.9627522953,2331.4803696536,0.000308744
0,-59,3,-0.6924389988,85.5283923701,2.2405580938,31.0664353982,258.7195631406,2235.7308941751,2337.6889721515,0.0234025011
0,-64,76,0.728613768,74.9157662888,2.2370075173,34.1199613975,208.7183820909,2253.0696396032,2329.603580699,4.501937291195205e-05
0,-60,-45,-0.1766679483,92.7004443401,2.1494061682,32.1005950067,249.4602920718,2231.7360833705,2333.6372240134,0.0004399397
0,-72,-21,-1.739247191,82.1538991304,2.1733887152,30.8296096135,262.1823810684,2223.2603677995,2335.1994388034,0.5780203327
0,-60,-30,-0.3942209561,82.4061819134,2.0856331003,30.6564469231,266.0796232058,2226.5131145231,2330.8681588075,0.0047170823
0,-62,-43,-1.403371732,84.3248352787,2.0407780558,29.8701249285,279.5876032137,2221.0059617434,2329.597077511,0.0007934026
0,-64,66,0.2460924431,77.2701111435,2.4252990136,33.2320954079,195.0606440365,2249.8448378883,2321.4517388528,0.0035363953
0,-59,-4,-0.2156890412,97.9707306165,2.1124067878,30.7400803026,262.2652714584,2233.5575501611,2337.0947537636,0.0023873719
0,-74,-118,-1.4168100355,93.8780975416,1.9959503431,24.8282651976,269.3867644966,2214.2954738615,2307.5071536441,0.000879978
0,-72,-109,-0.6255175225,80.3672821222,2.326717512,32.6092127374,210.8837480351,2255.017635693,2305.3078301898,0.0412469499
0,-64,68,0.3901020362,80.9042204413,2.4183110883,33.3578124904,186.8685339621,2251.4789283994,2321.7998039782,0.0009063191
0,-60,153,1.4712711006,73.29341117,2.3586860922,34.2710604911,202.0112112238,2241.4172734057,2327.0680209804,0.0001502708
0,-59,79,1.6026048239,79.5530068918,2.4977059594,33.2961996509,194.8232512309,2244.8385380421,2334.3624091046,1.3935446005908176e-05
0,-69,-151,0.588438023,81.2783801659,2.2196746956,31.6303809236,219.2545625376,2229.3777915214,2337.1818922703,2.484524028494424e-06
0,-67,1,-0.2152055174,89.1806668775,2.2129943591,31.7251646211,249.1112758,2231.4422574116,2341.7987762244,0.0054691661
0,-64,152,1.5059732987,80.1386036566,2.2499578752,32.96736404,190.7983047114,2233.147460282,2332.8922948981,2.8445772930528703e-05
0,-66,-8,0.5714081438,90.9968667802,2.2395035093,31.3655001753,223.084294544,2243.6598074544,2339.836595714,0.0026710971
0,-58,13,-0.1167447842,100.4982676109,2.2409070724,33.714506112,218.6405228781,2248.8096082748,2341.6991269536,0.0009014134
0,-66,25,0.2084235203,111.9224170555,2.1107398762,31.9674590178,205.6304566669,2255.3021415399,2339.3998901142,0.0001581928
0,-69,24,-0.6498398713,97.8494158945,2.0343886334,30.6733847425,224.6820729399,2247.2800826823,2338.5531078212,0.0343375648
0,-59,-16,-0.4336450414,84.8473476352,1.9445765817,32.0098770247,269.6872452692,2226.3316472398,2323.2972459518,0.0047888177
0,-69,-22,-0.1339451846,91.3271632107,2.1714486944,31.773658686,219.7185908169,2251.881586687,2346.450741633,0.0118019087
0,-66,-18,0.2411357005,102.3373261759,2.2835213544,33.2767488544,216.9516347892,2256.4826723096,2345.7446846806,5.235382873951308e-06
0,-65,-23,-1.4478453064,83.0175915619,1.9736104385,28.2468983781,316.7109164218,2213.2759696868,2332.9858643339,0.2132258592
0,-62,-28,-0.1098872861,107.5461880413,2.2328454649,31.7249780358,236.6497152836,2248.1109541324,2346.7684833593,0.0166980702
0,-70,-80,-1.4439526811,94.0388317667,2.252087912,28.3585960179,289.7440902649,2206.2559951334,2313.2291245413,33.1305516711
0,-65,12,-0.6242201841,85.1971866034,2.0867277275,29.4496115068,261.0099847158,2229.7462886636,2334.1894113323,0.031865467
0,-63,155,1.1171285562,77.9377745986,2.2984386282,33.3093681454,198.7757535469,2250.4538082168,2337.2116228538,0.0148437467
0,-65,163,0.5547853925,89.6176955279,2.1960763163,32.7716791805,221.5315788389,2244.5887573239,2339.229659174,0.0078034982
0,-62,112,1.0994565241,73.8017238763,2.294790259,33.1188606301,207.3834612878,2240.7328259688,2328.0356794088,8.909823604291541e-06
0,-64,-44,-1.1437928618,88.3371683683,2.165386144,31.375798115,267.8881063724,2229.3591127724,2339.6074744661,0.0313480942
0,-73,-122,-1.5303600431,93.1648484394,2.1747395989,31.6230783649,284.9960021824,2217.1783675802,2317.7328396377,4.653141007575778e-07
0,-64,160,0.860424486,83.1468568678,2.2290550948,35.0516229369,223.461765733,2234.5165339941,2329.2799711009,0.0005881227
0,-62,152,1.6764553274,73.9983139975,2.3891382827,33.9616785513,186.6530893202,2251.2768128125,2338.8105288536,0.0020634736
0,-76,-28,-1.8796049953,66.8636551127,1.6491022669,32.4348240048,403.1742706895,2152.0535277704,2356.4026300196,0.000872192
0,-66,16,0.5400717545,87.1017476015,2.3949686529,31.0831502999,210.5035835949,2252.7926579741,2347.3341232762,0.0025481913
0,-72,-20,-1.385118053,82.928089334,2.1548923228,29.5865400779,280.3814295145,2233.6724218955,2337.9472073621,0.0222070203
0,-69,-74,-1.0347665127,83.4472768306,2.2619555207,31.9005387702,242.7885197731,2231.9192176586,2317.9128567758,0.0188240478
0,-64,29,1.1686231909,85.3680095822,2.2325744063,32.269314749,230.6362531959,2234.3868148934,2342.871115248,8.693685416251553e-06
0,-67,11,-0.355244856,85.9067338359,2.1876124083,32.0017199576,245.3111865615,2236.6759259277,2338.016492776,9.978837027706736e-05
0,-66,2,-0.5512043655,88.383380582,2.2003348719,31.6113746616,241.1902442656,2244.1694421206,2337.6486256676,0.0054810952
0,-62,140,1.5880112965,69.625108211,2.3447091947,34.32817177,193.2514835825,2235.0485214428,2319.4087690663,8.622415431882602e-05
0,-57,1,-0.5982514296,82.8711238204,2.1181314469,30.8548541606,267.5003498177,2226.0169297484,2329.9708410343,0.0008677436
0,-69,179,0.7588978607,85.8228235003,2.1176596694,31.6151448103,216.5813435475,2243.5988800022,2337.532819883,0.0031705125
0,-68,-22,0.1946462218,84.4892001371,2.1252407681,29.1082257703,264.6647704528,2228.104543712,2345.9819824506,1.4140621613400523e-09
0,-65,-22,-0.3076707818,90.7966540086,2.1693847866,31.5164926182,229.073844221,2247.4412524751,2345.3436028738,0.0054244473
0,-65,-40,-0.0770068326,100.3769415019,2.2660217426,32.515513935,199.8678348736,2262.817643567,2352.3120434191,7.903863679534728e-07
0,-63,-37,-0.7754288186,91.3371985719,2.1750400718,30.674851538,256.7875840517,2241.7214691484,2342.7578865367,0.01333007
0,-62,-43,-0.2134039663,103.6538773911,2.2111763546,33.0868011227,227.3168401402,2245.3714595088,2344.6227276197,1.6504117181652115e-06
0,-66,-25,-0.6448352462,86.2082399745,2.1327142979,30.9912457422,238.5342475513,2246.5015318404,2344.6880199766,0.043759033
0,-63,69,1.1170982788,77.2919884635,2.391674779,34.3718094309,196.4580549279,2248.1453438714,2333.2758360884,0.0001194426
0,-59,81,1.42426778,80.5279102268,2.4722559172,32.6583361709,198.4083098562,2247.0116136656,2332.4477222719,4.619635864719954e-05
0,-65,5,-0.0005922773,95.3080076804,2.205427001,32.7671817094,211.7434761729,2254.7967224055,2343.892425065,9.79289887663024e-05
0,-70,-36,-0.632099405,91.9727286982,2.25075639,31.12590233,248.8907787531,2235.8072820883,2344.4938555419,0.0004858926
0,-62,47,0.937127357,84.3372962549,2.3389880116,33.5116195881,187.4642589087,2253.8945028589,2330.7728554539,3.524415664103714e-05
0,-65,-40,-1.2371467304,83.180980242,1.8212297745,26.8481197497,325.3161924331,2203.3101715801,2332.0302637615,0.7654647563
0,-64,30,0.5540886646,84.9278956337,2.273024421,33.0862677765,224.2675483756,2241.9435317857,2337.1624757621,0.000263198
0,-58,18,-0.5314619293,84.6247999782,2.0875445791,30.0404637021,286.1372673893,2213.0144503943,2330.7929505168,0.0020950618
0,-62,-33,-0.4858945862,74.3545480211,1.8332786589,24.3714851307,346.5296653692,2157.9376470166,2300.150281546,72.4671139014
0,-56,7,0.2350639425,93.7129038621,2.3381513694,33.3870771378,266.6337380612,2227.9306246572,2337.5165230033,6.719426346160856e-05
0,-59,-29,-0.1544561401,93.6658904037,2.072911852,30.5582874684,268.9168146565,2244.8487254413,2336.9406411048,8.25898843788098e-06
0,-62,-39,-0.4148023766,91.8665828217,2.0485991717,30.8721629883,241.3162794698,2242.6314713465,2345.2224562816,2.2443994281248434e-06
0,-66,23,0.9236941289,87.136290639,2.2586515444,33.0698641994,204.3687735695,2251.4307250673,2346.4955317402,0.0029897491
0,-64,65,1.0575946827,79.2151946526,2.3232988617,33.5643962629,212.9518250851,2248.3346535804,2339.4679916006,0.0011157056
0,-64,1,0.6913529359,96.3661190587,2.2570742837,32.3977862759,199.5900591845,2249.489120079,2345.0308942058,4.243487656522333e-05
0,-62,9,0.6138544982,107.0352921796,2.3599533871,32.4827211121,205.3348162559,2255.9176308521,2343.6992912609,5.622112370566558e-05
0,-66,115,-0.4413100176,83.0248832032,1.9097620867,31.0837116195,248.4915009104,2226.8146152706,2331.4406975353,0.0001810282
0,-72,-113,-0.6776961966,80.9662177004,2.2722720306,31.3065582177,207.1982656886,2247.6744827532,2306.645230449,0.0155814761
0,-63,-40,-1.4611632421,86.5451974876,1.9932791167,29.1909863181,278.9008472658,2222.5772349295,2331.7019720679,0.0021524843
0,-68,-177,0.7624555653,84.5806557488,2.1573904944,33.0851027029,208.2372059105,2235.8169248131,2341.4700388183,0.0210795326
0,-63,-57,-0.4431100171,85.8241233118,2.1775726079,29.0859060213,293.7060395479,2224.0279059157,2338.5624281456,0.0001491138
0,-59,-37,0.5992056448,89.5553572598,2.436248286,35.3194023312,234.5318808378,2236.7755038971,2338.2788067577,0.0010239214
0,-59,11,0.0800979256,98.0417230667,1.8934606775,33.2674370493,220.8006499155,2253.2794155933,2347.4925561166,5.769323903788255e-05
0,-65,35,0.4059165147,83.9757859439,2.2076595623,31.6852758793,221.4744801966,2240.6242172889,2336.5192004481,0.0002252738
0,-64,13,0.8333997779,111.2699491206,2.3097838136,33.4344420327,196.7774534969,2253.8946091752,2345.5285380474,7.362479970149e-05
0,-65,165,0.8255212467,86.8780344928,1.8522620324,30.8122300055,243.533460651,2236.82838839,2339.1718375621,0.001743263
0,-63,164,1.0931732004,84.144521719,2.130826111,31.9621488488,203.629829588,2228.4478112932,2327.7200210096,1.2452439523867507e-05
0,-68,-4,0.0016731401,82.9991260078,2.1707898929,31.2459862356,241.9170407109,2236.5984068239,2341.0666885852,0.0001081738
0,-73,-29,-1.1477188995,90.5859487906,2.1610596029,32.5105211163,244.8794915228,2228.2490768351,2340.0038045758,6.921369886721339e-11
0,-64,-33,-0.3660166955,107.1314650297,2.2865519929,33.492474558,218.7167304537,2257.866364232,2348.5209283505,9.088559058264056e-11
0,-68,-68,-0.9593600035,86.5516089499,1.4373357277,23.8533611149,232.1799776554,2179.2530637798,2275.9150243724,0.262309611
0,-60,-35,0.238104901,86.794643303,1.7840459259,30.6062378109,228.7348909042,2242.9236148954,2339.7822356558,8.158485924563139e-06
0,-70,-27,-0.1259743789,98.4644074025,2.2755810758,32.6918271645,218.9494915105,2244.8059404984,2345.0339584428,0.000235337
